condition	reaction_id	flux	reduced_cost
bulk_max_n2	rxn00834	0.023519026974105108	0.0
bulk_max_n2	rxn00917	0.023519026974105108	0.0
bulk_max_n2	rxn09562	0.023519026974105108	0.0
bulk_max_n2	rxn00237	2.38206759510664	0.0
bulk_max_n2	rxn05233	0.007135752203567812	0.0
bulk_max_n2	rxn01353	0.007135752203567811	0.0
bulk_max_n2	rxn00838	0.03455079594023721	0.0
bulk_max_n2	rxn00800	0.03455079594023721	0.0
bulk_max_n2	rxn00097	-1.1308957699613749	-0.0
bulk_max_n2	rxn05231	0.0	0.0
bulk_max_n2	rxn00839	0.0043562623406078835	0.0
bulk_max_n2	rxn00414	0.0	0.0
bulk_max_n2	rxn01018	0.04062657014658138	0.0
bulk_max_n2	rxn01465	-0.04062657014658138	-0.0
bulk_max_n2	rxn01360	0.04062657014658137	0.0
bulk_max_n2	rxn01362	0.04062657014658138	0.0
bulk_max_n2	rxn00710	0.04062657014658138	0.0
bulk_max_n2	rxn00119	0.051959510266330854	0.0
bulk_max_n2	rxn00117	0.07862795311667689	0.0
bulk_max_n2	rxn00412	0.02350445758477155	0.0
bulk_max_n2	rxn00409	0.037186263575430964	0.0
bulk_max_n2	rxn06076	0.007137833544901047	0.0
bulk_max_n2	rxn01673	0.007137833544901048	0.0
bulk_max_n2	rxn01672	0.0	0.0
bulk_max_n2	rxn01678	0.0	0.0
bulk_max_n2	rxn01517	-0.008714606022549	-0.0
bulk_max_n2	rxn01520	0.004356262340607883	0.0
bulk_max_n2	rxn01513	0.004356262340607883	0.0
bulk_max_n2	rxn01512	0.009824984664094554	0.0
bulk_max_n2	rxn00364	0.044324097120332	0.0
bulk_max_n2	rxn05294	0.0002298819177101786	0.0
bulk_max_n2	rxn13784	0.0005826494852214487	0.0
bulk_max_n2	rxn00792	-2.081341333234553e-06	-0.0
bulk_max_n2	rxn06864	2.081341333234553e-06	0.0
bulk_max_n2	rxn06672	0.0	-0.0
bulk_max_n2	rxn06673	0.0	-0.0
bulk_max_n2	rxn05465	0.7320531575112657	0.0
bulk_max_n2	rxn08766	0.09147537359751673	0.0
bulk_max_n2	rxn05339	-0.09147537359751672	-0.0
bulk_max_n2	rxn05329	0.09147537359751673	0.0
bulk_max_n2	rxn05322	0.09147537359751673	0.0
bulk_max_n2	rxn05346	0.09147537359751672	0.0
bulk_max_n2	rxn05337	-0.09147537359751672	-0.0
bulk_max_n2	rxn05330	0.09147537359751673	0.0
bulk_max_n2	rxn05326	0.09147537359751672	0.0
bulk_max_n2	rxn05350	0.0914753735975167	0.0
bulk_max_n2	rxn05341	-0.0914753735975167	-0.0
bulk_max_n2	rxn05334	0.09147537359751669	0.0
bulk_max_n2	rxn05325	0.09147537359751669	0.0
bulk_max_n2	rxn05343	0.0914753735975167	0.0
bulk_max_n2	rxn05338	-0.0914753735975167	-0.0
bulk_max_n2	rxn05333	0.09147537359751672	0.0
bulk_max_n2	rxn05327	0.013841726553220132	0.0
bulk_max_n2	rxn05348	0.01384172655322013	0.0
bulk_max_n2	rxn05340	-0.013841726553220128	-0.0
bulk_max_n2	rxn05331	0.01384172655322013	0.0
bulk_max_n2	rxn05324	0.01384172655322013	0.0
bulk_max_n2	rxn05345	0.013841726553220128	0.0
bulk_max_n2	rxn05342	-0.013841726553220128	-0.0
bulk_max_n2	rxn05335	0.006550096788571294	0.0
bulk_max_n2	rxn05323	0.006550096788571294	0.0
bulk_max_n2	rxn05344	0.006550096788571294	0.0
bulk_max_n2	rxn05336	-0.006550096788571293	-0.0
bulk_max_n2	rxn05332	0.006550096788571293	0.0
bulk_max_n2	rxn05328	0.006550096788571293	0.0
bulk_max_n2	rxn05460	0.0008592966341200266	0.0
bulk_max_n2	rxn05461	0.0008592966341200265	0.0
bulk_max_n2	rxn05462	0.0008592966341200266	0.0
bulk_max_n2	rxn05464	0.0008592966341200265	0.0
bulk_max_n2	rxn07455	0.0776336470442966	0.0
bulk_max_n2	rxnUS1	0.07763364704429658	0.0
bulk_max_n2	rxnUS2	-0.0776336470442966	-0.0
bulk_max_n2	rxnUS3	0.0776336470442966	0.0
bulk_max_n2	rxnUS4	0.07763364704429658	0.0
bulk_max_n2	rxnUS5	0.0776336470442966	0.0
bulk_max_n2	rxnUS6	-0.0776336470442966	-0.0
bulk_max_n2	rxnUS7	0.0776336470442966	0.0
bulk_max_n2	rxnUS8	0.07763364704429658	0.0
bulk_max_n2	rxnUS9	0.0776336470442966	0.0
bulk_max_n2	rxnUS10	-0.0776336470442966	-0.0
bulk_max_n2	rxnUS11	0.0776336470442966	0.0
bulk_max_n2	rxnUS12	0.07763364704429658	0.0
bulk_max_n2	rxnUS13	0.07628298616523076	0.0
bulk_max_n2	rxnUS14	0.07628298616523074	0.0
bulk_max_n2	rxnUS15	0.07628298616523076	0.0
bulk_max_n2	rxnUS16	0.07628298616523076	0.0
bulk_max_n2	rxnVLCFA1	0.0018229074411622243	0.0
bulk_max_n2	rxnVLCFA2	0.0018229074411622243	0.0
bulk_max_n2	rxnVLCFA3	-0.001822907441162224	-0.0
