condition	reaction_id	flux	reduced_cost	reaction_name
nodule	rxn05464	0.0	0.0	trans-Octadec-2-enoyl-ACP reductase
nodule	rxn07455	0.0	0.0	trans-Dec-2-enoyl-ACP isomerase
nodule	rxnUS1	0.0	0.0	beta-keto-cis-delta-5-dodecanoyl-ACP synthase
nodule	rxnUS2	0.0	-0.0	3-oxo-cis-delta-5-dodecenoyl-ACP dehydrogenase
nodule	rxnUS3	0.0	0.0	3-hydroxy-cis-delta-5-dodecenoyl-ACP dehydratase
nodule	rxnUS4	0.0	0.0	cis-delta-5-dodecenoyl-ACP reductase
nodule	rxnUS5	0.0	0.0	3-oxo-cis-delta-7-tetradecenoyl-ACP synthase
nodule	rxnUS6	0.0	-0.0	3-oxo-cis-delta-7-tetradecenoyl-ACP dehydrogenase
nodule	rxnUS7	0.0	0.0	3-oxo-cis-delta-7-tetradecenoyl-ACP dehydratase
nodule	rxnUS8	0.0	0.0	cis-delta-7-tetradecenoyl-ACP reductase
nodule	rxnUS9	0.0	0.0	3-oxo-cis-delta-9-hexadecenoyl-ACP synthase
nodule	rxnUS10	0.0	-0.0	3-oxo-cis-delta-9-hexadecenoyl-ACP dehydrogenase
nodule	rxnUS11	0.0	0.0	3-hydroxy-cis-delta-9-hexadecenoyl-ACP dehydratase
nodule	rxnUS12	0.0	0.0	palmitoleoyl-ACP reductase
nodule	rxnUS13	0.0	0.0	3-oxo-cis-vaccenoyl-ACP synthase
nodule	rxnUS14	0.0	0.0	3-oxo-cis-vaccenoyl-ACP dehydrogenase
nodule	rxnUS15	0.0	0.0	3-hydroxy-cis-vaccenoyl-ACP dehydratase
nodule	rxnUS16	0.0	0.0	cis-vaccen-2-enoyl-ACP reductase
nodule	rxnVLCFA1	0.0	0.0	malonyl-ACP:[acyl-carrier-protein] transferase
nodule	rxnVLCFA2	0.0	0.0	Acetoacetyl-ACP synthase VLCFA
nodule	rxnVLCFA3	0.0	-0.0	Acetoacetyl-ACP dehydrogenase VLCFA
nodule	rxnVLCFA4	0.0	0.0	(R)-3-hydroxy-butanoyl-ACP dehydratase VLCFA
nodule	rxnVLCFA5	0.0	0.0	But-2-enoyl-ACP reductase VLCFA
nodule	rxnVLCFA6	0.0	0.0	3-oxohexanoyl-ACP synthase VLCFA
nodule	rxnVLCFA7	0.0	-0.0	3-oxohexanoyl-ACP dehydrogenase VLCFA
nodule	rxnVLCFA8	0.0	0.0	(R)-3-hydroxy-hexanoyl-ACP dehydratase VLCFA
nodule	rxnVLCFA9	0.0	0.0	trans-Hex-2-enoyl-ACP reductase VLCFA
nodule	rxnVLCFA10	0.0	0.0	3-oxooctanoyl-ACP synthase VLCFA
nodule	rxnVLCFA11	0.0	-0.0	3-oxooctanoyl-ACP dehydrogenase VLCFA
nodule	rxnVLCFA12	0.0	0.0	(R)-3-hydroxy-octanoyl-ACP dehydratase VLCFA
nodule	rxnVLCFA13	0.0	0.0	trans-Oct-2-enoyl-ACP reductase VLCFA
nodule	rxnVLCFA14	0.0	0.0	3-oxodecanoyl-ACP synthase VLCFA
nodule	rxnVLCFA15	0.0	-0.0	3-oxydecanoyl-ACP dehydrogenase VLCFA
nodule	rxnVLCFA16	0.0	0.0	(R)-3-hydroxy-decanoyl-ACP dehydratase VLCFA
nodule	rxnVLCFA17	0.0	0.0	trans-Dec-2-enoyl-ACP reductase VLCFA
nodule	rxnVLCFA18	0.0	0.0	3-oxo-dodecanoyl-ACP synthase VLCFA
nodule	rxnVLCFA19	0.0	-0.0	3-oxo-dodecanoyl-ACP dehydrogenase VLCFA
nodule	rxnVLCFA20	0.0	0.0	(R)-3-hydroxy-dodecanoyl-ACP dehydratase VLCFA
nodule	rxnVLCFA21	0.0	0.0	trans-Dodec-2-enoyl-ACP reductase VLCFA
nodule	rxnVLCFA22	0.0	0.0	3-oxo-tetradecanoyl-ACP synthase VLCFA
nodule	rxnVLCFA23	0.0	-0.0	3-oxo-tetradecanoyl-ACP dehydrogenase VLCFA
nodule	rxnVLCFA24	0.0	0.0	(R)-3-hydroxy-tetradecanoyl-ACP dehydratase VLCFA
nodule	rxnVLCFA25	0.0	0.0	trans-Tetradec-2-enoyl-ACP reductase VLCFA
nodule	rxnVLCFA26	0.0	0.0	3-oxohexadecanoyl-ACP synthase VLCFA
nodule	rxnVLCFA27	0.0	-0.0	3-oxohexadecanoyl-ACP dehydrogenase VLCFA
nodule	rxnVLCFA28	0.0	0.0	(R)-3-hydroxy-hexadecanoyl-ACP dehydratase VLCFA
nodule	rxnVLCFA29	0.0	0.0	trans-Hexadec-2-enoyl-ACP reductase VLCFA
nodule	rxnVLCFA30	0.0	0.0	3-oxooctadecanoyl-ACP synthase VLCFA
nodule	rxnVLCFA31	0.0	0.0	3-oxooctadecanoyl-ACP dehydrogenase VLCFA
nodule	rxnVLCFA32	0.0	0.0	(R)-3-hydroxy-octadecanoyl-ACP dehydratase VLCFA
nodule	rxnVLCFA33	0.0	0.0	trans-Octadec-2-enoyl-ACP reductase VLCFA
nodule	rxnVLCFA34	0.0	0.0	3-oxo-C20-ACP synthase VLCFA
nodule	rxnVLCFA35	0.0	-0.0	3-oxo-C20-ACP dehydrogenase VLCFA
nodule	rxnVLCFA36	0.0	0.0	(R)-3-hydroxy-C20-ACP dehydratase VLCFA
nodule	rxnVLCFA37	0.0	0.0	trans-C20-2-enoyl-ACP reductase VLCFA
nodule	rxnVLCFA38	0.0	0.0	3-oxo-C22-ACP synthase VLCFA
nodule	rxnVLCFA39	0.0	-0.0	3-oxo-C22-ACP dehydrogenase VLCFA
nodule	rxnVLCFA40	0.0	0.0	(R)-3-hydroxy-C22-ACP dehydratase VLCFA
nodule	rxnVLCFA41	0.0	0.0	trans-C22-2-enoyl-ACP reductase VLCFA
nodule	rxnVLCFA42	0.0	0.0	3-oxo-C24-ACP synthase VLCFA
nodule	rxnVLCFA43	0.0	-0.0	3-oxo-C24-ACP dehydrogenase VLCFA
nodule	rxnVLCFA44	0.0	0.0	(R)-3-hydroxy-C24-ACP dehydratase VLCFA
nodule	rxnVLCFA45	0.0	0.0	trans-C24-2-enoyl-ACP reductase VLCFA
nodule	rxnVLCFA46	0.0	0.0	3-oxo-C26-ACP synthase VLCFA
nodule	rxnVLCFA47	0.0	-0.0	3-oxo-C26-ACP dehydrogenase VLCFA
nodule	rxnVLCFA48	0.0	0.0	(R)-3-hydroxy-C26-ACP dehydratase VLCFA
nodule	rxnVLCFA49	0.0	0.0	trans-C26-2-enoyl-ACP reductase VLCFA
nodule	rxnVLCFA50	0.0	0.0	3-oxo-C28-ACP synthase VLCFA
nodule	rxnVLCFA51	0.0	-0.0	3-oxo-C28-ACP dehydrogenase VLCFA
nodule	rxn00612	0.0	0.0	Glycerol-3-phosphate dehydrogenase (NADP)
nodule	rxnPG1	0.0	0.0	C16:1-SN-glycerol-3-phosphate acetyltransferase reaction 1
nodule	rxnPG2	0.0	0.0	C16:1-SN-glycerol-3-phosphate acetyltransferase reaction 2
nodule	rxnPG3	0.0	0.0	C16:0-SN-glycerol-3-phosphate acetyltransferase (C16:1)
nodule	rxnPG4	0.0	0.0	Phosphatidate cytidylyltransferase (C32:1)
nodule	rxnPG5	0.0	0.0	Phosphatidylglycerol synthase (C32:1)
nodule	rxnPG6	0.0	0.0	Phosphatidylglycerol phosphatase (C32:1)
nodule	rxnPG7	0.0	0.0	C16:0-SN-glycerol-3-phosphate acetyltransferase reaction 1
nodule	rxnPG8	0.0	0.0	C16:0-SN-glycerol-3-phosphate acetyltransferase reaction 2
nodule	rxnPG9	0.0	0.0	C16:0-SN-glycerol-3-phosphate acetyltransferase (C16:0)
nodule	rxnPG10	0.0	0.0	Phosphatidate cytidylyltransferase (C32:0)
nodule	rxnPG11	0.0	0.0	Phosphatidylglycerol synthase (C32:0)
nodule	rxnPG12	0.0	0.0	Phosphatidylglycerol phosphatase (C32:0)
nodule	rxnPG13	0.0	0.0	C18:1-SN-glycerol-3-phosphate acetyltransferase reaction 1
nodule	rxnPG14	0.0	0.0	C18:1-SN-glycerol-3-phosphate acetyltransferase reaction 2
nodule	rxnPG15	0.0	0.0	C16:1-SN-glycerol-3-phosphate acetyltransferase (C18:1)
nodule	rxnPG16	0.0	0.0	Phosphatidate cytidylyltransferase (C34:2)
nodule	rxnPG17	0.0	0.0	Phosphatidylglycerol synthase (C34:2)
nodule	rxnPG18	0.0	0.0	Phosphatidylglycerol phosphatase (C34:2)
nodule	rxnPG19	0.0	0.0	C16:0-SN-glycerol-3-phosphate acetyltransferase (C18:1)
nodule	rxnPG20	0.0	0.0	Phosphatidate cytidylyltransferase (C34:1)
nodule	rxnPG21	0.0	0.0	Phosphatidylglycerol synthase (C34:1)
nodule	rxnPG22	0.0	0.0	Phosphatidylglycerol phosphatase (C34:1)
nodule	rxnPG23	0.0	0.0	C18:1-SN-glycerol-3-phosphate acetyltransferase (C16:0)
nodule	rxnPG24	0.0	0.0	Phosphatidate cytidylyltransferase (C34:1 2)
nodule	rxnPG25	0.0	0.0	Phosphatidylglycerol synthase (C34:1 2)
nodule	rxnPG26	0.0	0.0	Phosphatidylglycerol phosphatase (C34:1 2)
nodule	rxnPG27	0.0	0.0	PG(C34:2) cyclopropanation
